Freq.	V(n002)
1.19398810446420e+03	(2.20998977665823e+00dB,-7.02986109003480e+01°)
1.19674053130717e+03	(2.16108545681152e+00dB,-7.11936430944208e+01°)
1.19949930314931e+03	(2.11071270036087e+00dB,-7.20861695553497e+01°)
1.20226443461734e+03	(2.05888104297355e+00dB,-7.29759272830607e+01°)
1.20503594037173e+03	(2.00560165114664e+00dB,-7.38626569626885e+01°)
1.20781383510671e+03	(1.95088728063703e+00dB,-7.47461035188596e+01°)
1.21059813355041e+03	(1.89475222968716e+00dB,-7.56260166466436e+01°)
1.21338885046491e+03	(1.83721228738931e+00dB,-7.65021513167056e+01°)
1.21618600064630e+03	(1.77828467756049e+00dB,-7.73742682524625e+01°)
1.21898959892479e+03	(1.71798799852343e+00dB,-7.82421343772858e+01°)
1.22179966016480e+03	(1.65634215921228e+00dB,-7.91055232300832e+01°)
1.22461619926498e+03	(1.59336831203338e+00dB,-7.99642153478600e+01°)
1.22743923115833e+03	(1.52908878292583e+00dB,-8.08179986141571e+01°)
1.23026877081231e+03	(1.46352699907028e+00dB,-8.16666685725420e+01°)
1.23310483322884e+03	(1.39670741469597e+00dB,-8.25100287046141e+01°)
1.23594743344444e+03	(1.32865543543466e+00dB,-8.33478906722671e+01°)
1.23879658653030e+03	(1.25939734166068e+00dB,-8.41800745242085e+01°)
1.24165230759234e+03	(1.18896021124747e+00dB,-8.50064088670055e+01°)
1.24451461177131e+03	(1.11737184215422e+00dB,-8.58267310011488e+01°)
1.24738351424287e+03	(1.04466067524084e+00dB,-8.66408870228703e+01°)
1.25025903021765e+03	(9.70855717686866e-01dB,-8.74487318926331e+01°)
1.25314117494134e+03	(8.95986467369156e-01dB,-8.82501294714181e+01°)
1.25602996369480e+03	(8.20082838525797e-01dB,-8.90449525260779e+01°)
1.25892541179409e+03	(7.43175089010867e-01dB,-8.98330827051850e+01°)
1.26182753459060e+03	(6.65293749413831e-01dB,-9.06144104869137e+01°)
1.26473634747108e+03	(5.86469554291582e-01dB,-9.13888351005978e+01°)
1.26765186585777e+03	(5.06733375731494e-01dB,-9.21562644236878e+01°)
1.27057410520847e+03	(4.26116159436622e-01dB,-9.29166148558837e+01°)
1.27350308101659e+03	(3.44648863493895e-01dB,-9.36698111722615e+01°)
1.27643880881127e+03	(2.62362399960915e-01dB,-9.44157863572369e+01°)
1.27938130415745e+03	(1.79287579379333e-01dB,-9.51544814211996e+01°)
1.28233058265594e+03	(9.54550582963777e-02dB,-9.58858452016560e+01°)
1.28528665994354e+03	(1.08952898532603e-02dB,-9.66098341506776e+01°)
1.28824955169306e+03	(-7.43615225250593e-02dB,-9.73264121104217e+01°)
1.29121927361346e+03	(-1.60285468324561e-01dB,-9.80355500784353e+01°)
1.29419584144991e+03	(-2.46846970028223e-01dB,-9.87372259643957e+01°)
1.29717927098388e+03	(-3.34016820117419e-01dB,-9.94314243398703e+01°)
1.30016957803321e+03	(-4.21766215029218e-01dB,-1.00118136182605e+02°)
1.30316677845222e+03	(-5.10066786126022e-01dB,-1.00797358616765e+02°)
1.30617088813176e+03	(-5.98890627744744e-01dB,-1.01469094650481e+02°)
1.30918192299933e+03	(-6.88210322407288e-01dB,-1.02133352911939e+02°)
1.31219989901912e+03	(-7.77998963280512e-01dB,-1.02790147385189e+02°)
1.31522483219216e+03	(-8.68230173984905e-01dB,-1.03439497146755e+02°)
1.31825673855633e+03	(-9.58878125856008e-01dB,-1.04081426104012e+02°)
1.32129563418649e+03	(-1.04991755276962e+00dB,-1.04715962736244e+02°)
1.32434153519458e+03	(-1.14132376364475e+00dB,-1.05343139839180e+02°)
1.32739445772966e+03	(-1.23307265274174e+00dB,-1.05962994273742e+02°)
1.33045441797801e+03	(-1.32514070787485e+00dB,-1.06575566719637e+02°)
1.33352143216324e+03	(-1.41750501665957e+00dB,-1.07180901434366e+02°)
1.33659551654636e+03	(-1.51014327091411e+00dB,-1.07779046018135e+02°)
1.33967668742585e+03	(-1.60303376933532e+00dB,-1.08370051185076e+02°)
1.34276496113778e+03	(-1.69615541856501e+00dB,-1.08953970541151e+02°)
1.34586035405587e+03	(-1.78948773276401e+00dB,-1.09530860368999e+02°)
1.34896288259157e+03	(-1.88301083180530e+00dB,-1.10100779419977e+02°)
1.35207256319419e+03	(-1.97670543819647e+00dB,-1.10663788713562e+02°)
1.35518941235095e+03	(-2.07055287283725e+00dB,-1.11219951344231e+02°)
1.35831344658707e+03	(-2.16453504971448e+00dB,-1.11769332295909e+02°)
1.36144468246587e+03	(-2.25863446963268e+00dB,-1.12311998264022e+02°)
1.36458313658884e+03	(-2.35283421307380e+00dB,-1.12848017485147e+02°)
1.36772882559576e+03	(-2.44711793227556e+00dB,-1.13377459574222e+02°)
1.37088176616477e+03	(-2.54146984261403e+00dB,-1.13900395369272e+02°)
1.37404197501243e+03	(-2.63587471336935e+00dB,-1.14416896783525e+02°)
1.37720946889386e+03	(-2.73031785795249e+00dB,-1.14927036664838e+02°)
1.38038426460280e+03	(-2.82478512366234e+00dB,-1.15430888662270e+02°)
1.38356637897170e+03	(-2.91926288104170e+00dB,-1.15928527099662e+02°)
1.38675582887180e+03	(-3.01373801289368e+00dB,-1.16420026856048e+02°)
1.38995263121327e+03	(-3.10819790301762e+00dB,-1.16905463252723e+02°)
1.39315680294522e+03	(-3.20263042471801e+00dB,-1.17384911946764e+02°)
1.39636836105585e+03	(-3.29702392913699e+00dB,-1.17858448830818e+02°)
1.39958732257253e+03	(-3.39136723345708e+00dB,-1.18326149938938e+02°)
1.40281370456187e+03	(-3.48564960901588e+00dB,-1.18788091358263e+02°)
1.40604752412983e+03	(-3.57986076937318e+00dB,-1.19244349146319e+02°)
1.40928879842179e+03	(-3.67399085836485e+00dB,-1.19694999253741e+02°)
1.41253754462267e+03	(-3.76803043817743e+00dB,-1.20140117452177e+02°)
1.41579377995699e+03	(-3.86197047747187e+00dB,-1.20579779267176e+02°)
1.41905752168900e+03	(-3.95580233958392e+00dB,-1.21014059915840e+02°)
1.42232878712273e+03	(-4.04951777082484e+00dB,-1.21443034249017e+02°)
1.42560759360210e+03	(-4.14310888890395e+00dB,-1.21866776697849e+02°)
1.42889395851101e+03	(-4.23656817149220e+00dB,-1.22285361224446e+02°)
1.43218789927345e+03	(-4.32988844494382e+00dB,-1.22698861276502e+02°)
1.43548943335357e+03	(-4.42306287319067e+00dB,-1.23107349745644e+02°)
1.43879857825576e+03	(-4.51608494682239e+00dB,-1.23510898929338e+02°)
1.44211535152478e+03	(-4.60894847236355e+00dB,-1.23909580496154e+02°)
1.44543977074584e+03	(-4.70164756175727e+00dB,-1.24303465454218e+02°)
1.44877185354467e+03	(-4.79417662206355e+00dB,-1.24692624122669e+02°)
1.45211161758765e+03	(-4.88653034537844e+00dB,-1.25077126105967e+02°)
1.45545908058187e+03	(-4.97870369897989e+00dB,-1.25457040270881e+02°)
1.45881426027526e+03	(-5.07069191570452e+00dB,-1.25832434726000e+02°)
1.46217717445663e+03	(-5.16249048455773e+00dB,-1.26203376803620e+02°)
1.46554784095582e+03	(-5.25409514156009e+00dB,-1.26569933043880e+02°)
1.46892627764377e+03	(-5.34550186083076e+00dB,-1.26932169180975e+02°)
1.47231250243263e+03	(-5.43670684590865e+00dB,-1.27290150131353e+02°)
1.47570653327580e+03	(-5.52770652131077e+00dB,-1.27643939983748e+02°)
1.47910838816811e+03	(-5.61849752432725e+00dB,-1.27993601990932e+02°)
1.48251808514586e+03	(-5.70907669705092e+00dB,-1.28339198563083e+02°)
1.48593564228691e+03	(-5.79944107864029e+00dB,-1.28680791262653e+02°)
1.48936107771082e+03	(-5.88958789781242e+00dB,-1.29018440800633e+02°)
1.49279440957890e+03	(-5.97951456556394e+00dB,-1.29352207034119e+02°)
1.49623565609434e+03	(-6.06921866811578e+00dB,-1.29682148965091e+02°)
1.49968483550228e+03	(-6.15869796007915e+00dB,-1.30008324740308e+02°)
1.50314196608993e+03	(-6.24795035783814e+00dB,-1.30330791652248e+02°)
1.50660706618665e+03	(-6.33697393314569e+00dB,-1.30649606140999e+02°)
1.51008015416405e+03	(-6.42576690692770e+00dB,-1.30964823797045e+02°)
1.51356124843611e+03	(-6.51432764329194e+00dB,-1.31276499364863e+02°)
1.51705036745924e+03	(-6.60265464373666e+00dB,-1.31584686747271e+02°)
1.52054752973240e+03	(-6.69074654155430e+00dB,-1.31889439010461e+02°)
1.52405275379719e+03	(-6.77860209642588e+00dB,-1.32190808389666e+02°)
1.52756605823797e+03	(-6.86622018920102e+00dB,-1.32488846295400e+02°)
1.53108746168193e+03	(-6.95359981685920e+00dB,-1.32783603320214e+02°)
1.53461698279920e+03	(-7.04074008764701e+00dB,-1.33075129245935e+02°)
1.53815464030294e+03	(-7.12764021638712e+00dB,-1.33363473051326e+02°)
1.54170045294946e+03	(-7.21429951995348e+00dB,-1.33648682920132e+02°)
1.54525443953831e+03	(-7.30071741290893e+00dB,-1.33930806249474e+02°)
1.54881661891238e+03	(-7.38689340329972e+00dB,-1.34209889658550e+02°)
1.55238700995798e+03	(-7.47282708860249e+00dB,-1.34485978997601e+02°)
1.55596563160497e+03	(-7.55851815181949e+00dB,-1.34759119357127e+02°)
1.55955250282685e+03	(-7.64396635771699e+00dB,-1.35029355077309e+02°)
1.56314764264085e+03	(-7.72917154920252e+00dB,-1.35296729757602e+02°)
1.56675107010805e+03	(-7.81413364383695e+00dB,-1.35561286266497e+02°)
1.57036280433345e+03	(-7.89885263047650e+00dB,-1.35823066751398e+02°)
1.57398286446612e+03	(-7.98332856604097e+00dB,-1.36082112648615e+02°)
1.57761126969925e+03	(-8.06756157240363e+00dB,-1.36338464693435e+02°)
1.58124803927028e+03	(-8.15155183339906e+00dB,-1.36592162930264e+02°)
1.58489319246101e+03	(-8.23529959194504e+00dB,-1.36843246722806e+02°)
1.58854674859768e+03	(-8.31880514727402e+00dB,-1.37091754764282e+02°)
1.59220872705107e+03	(-8.40206885227129e+00dB,-1.37337725087654e+02°)
1.59587914723663e+03	(-8.48509111091552e+00dB,-1.37581195075856e+02°)
1.59955802861456e+03	(-8.56787237581857e+00dB,-1.37822201472002e+02°)
1.60324539068994e+03	(-8.65041314586059e+00dB,-1.38060780389575e+02°)
1.60694125301277e+03	(-8.73271396391768e+00dB,-1.38296967322575e+02°)
1.61064563517817e+03	(-8.81477541467821e+00dB,-1.38530797155621e+02°)
1.61435855682638e+03	(-8.89659812254523e+00dB,-1.38762304173991e+02°)
1.61808003764296e+03	(-8.97818274962127e+00dB,-1.38991522073601e+02°)
1.62181009735882e+03	(-9.05952999377325e+00dB,-1.39218483970907e+02°)
1.62554875575038e+03	(-9.14064058677384e+00dB,-1.39443222412728e+02°)
1.62929603263962e+03	(-9.22151529251719e+00dB,-1.39665769385980e+02°)
1.63305194789423e+03	(-9.30215490530579e+00dB,-1.39886156327317e+02°)
1.63681652142770e+03	(-9.38256024820608e+00dB,-1.40104414132676e+02°)
1.64058977319943e+03	(-9.46273217147039e+00dB,-1.40320573166713e+02°)
1.64437172321482e+03	(-9.54267155102233e+00dB,-1.40534663272137e+02°)
1.64816239152540e+03	(-9.62237928700369e+00dB,-1.40746713778936e+02°)
1.65196179822891e+03	(-9.70185630238051e+00dB,-1.40956753513477e+02°)
1.65576996346942e+03	(-9.78110354160573e+00dB,-1.41164810807502e+02°)
1.65958690743745e+03	(-9.86012196933672e+00dB,-1.41370913506999e+02°)
1.66341265037006e+03	(-9.93891256920548e+00dB,-1.41575088980948e+02°)
1.66724721255095e+03	(-1.00174763426394e+01dB,-1.41777364129956e+02°)
1.67109061431060e+03	(-1.00958143077306e+01dB,-1.41977765394751e+02°)
1.67494287602633e+03	(-1.01739274981527e+01dB,-1.42176318764563e+02°)
1.67880401812245e+03	(-1.02518169621222e+01dB,-1.42373049785377e+02°)
1.68267406107036e+03	(-1.03294837614030e+01dB,-1.42567983568052e+02°)
1.68655302538863e+03	(-1.04069289703534e+01dB,-1.42761144796320e+02°)
1.69044093164315e+03	(-1.04841536750126e+01dB,-1.42952557734655e+02°)
1.69433780044722e+03	(-1.05611589722258e+01dB,-1.43142246236011e+02°)
1.69824365246163e+03	(-1.06379459688068e+01dB,-1.43330233749440e+02°)
1.70215850839484e+03	(-1.07145157807355e+01dB,-1.43516543327575e+02°)
1.70608238900301e+03	(-1.07908695323908e+01dB,-1.43701197633993e+02°)
1.71001531509017e+03	(-1.08670083558148e+01dB,-1.43884218950448e+02°)
1.71395730750831e+03	(-1.09429333900105e+01dB,-1.44065629183978e+02°)
1.71790838715747e+03	(-1.10186457802682e+01dB,-1.44245449873895e+02°)
1.72186857498589e+03	(-1.10941466775226e+01dB,-1.44423702198640e+02°)
1.72583789199009e+03	(-1.11694372377366e+01dB,-1.44600406982530e+02°)
1.72981635921499e+03	(-1.12445186213136e+01dB,-1.44775584702368e+02°)
1.73380399775402e+03	(-1.13193919925344e+01dB,-1.44949255493947e+02°)
1.73780082874926e+03	(-1.13940585190196e+01dB,-1.45121439158430e+02°)
1.74180687339150e+03	(-1.14685193712159e+01dB,-1.45292155168606e+02°)
1.74582215292039e+03	(-1.15427757219057e+01dB,-1.45461422675047e+02°)
1.74984668862454e+03	(-1.16168287457381e+01dB,-1.45629260512128e+02°)
1.75388050184164e+03	(-1.16906796187813e+01dB,-1.45795687203957e+02°)
1.75792361395857e+03	(-1.17643295180963e+01dB,-1.45960720970178e+02°)
1.76197604641151e+03	(-1.18377796213283e+01dB,-1.46124379731666e+02°)
1.76603782068605e+03	(-1.19110311063192e+01dB,-1.46286681116124e+02°)
1.77010895831730e+03	(-1.19840851507361e+01dB,-1.46447642463559e+02°)
1.77418948089005e+03	(-1.20569429317182e+01dB,-1.46607280831663e+02°)
1.77827941003880e+03	(-1.21296056255403e+01dB,-1.46765613001088e+02°)
1.78237876744797e+03	(-1.22020744072918e+01dB,-1.46922655480616e+02°)
1.78648757485193e+03	(-1.22743504505714e+01dB,-1.47078424512233e+02°)
1.79060585403517e+03	(-1.23464349271967e+01dB,-1.47232936076102e+02°)
1.79473362683241e+03	(-1.24183290069272e+01dB,-1.47386205895440e+02°)
1.79887091512867e+03	(-1.24900338572018e+01dB,-1.47538249441297e+02°)
1.80301774085945e+03	(-1.25615506428884e+01dB,-1.47689081937249e+02°)
1.80717412601080e+03	(-1.26328805260468e+01dB,-1.47838718363989e+02°)
1.81134009261948e+03	(-1.27040246657030e+01dB,-1.47987173463832e+02°)
1.81551566277301e+03	(-1.27749842176356e+01dB,-1.48134461745136e+02°)
1.81970085860986e+03	(-1.28457603341723e+01dB,-1.48280597486625e+02°)
1.82389570231951e+03	(-1.29163541639981e+01dB,-1.48425594741639e+02°)
1.82810021614262e+03	(-1.29867668519727e+01dB,-1.48569467342288e+02°)
1.83231442237109e+03	(-1.30569995389586e+01dB,-1.48712228903534e+02°)
1.83653834334822e+03	(-1.31270533616576e+01dB,-1.48853892827182e+02°)
1.84077200146883e+03	(-1.31969294524567e+01dB,-1.48994472305803e+02°)
1.84501541917935e+03	(-1.32666289392832e+01dB,-1.49133980326566e+02°)
1.84926861897795e+03	(-1.33361529454665e+01dB,-1.49272429675006e+02°)
1.85353162341468e+03	(-1.34055025896096e+01dB,-1.49409832938710e+02°)
1.85780445509157e+03	(-1.34746789854671e+01dB,-1.49546202510929e+02°)
1.86208713666274e+03	(-1.35436832418305e+01dB,-1.49681550594123e+02°)
1.86637969083454e+03	(-1.36125164624210e+01dB,-1.49815889203432e+02°)
1.87068214036567e+03	(-1.36811797457886e+01dB,-1.49949230170077e+02°)
1.87499450806729e+03	(-1.37496741852175e+01dB,-1.50081585144695e+02°)
1.87931681680314e+03	(-1.38180008686381e+01dB,-1.50212965600607e+02°)
1.88364908948967e+03	(-1.38861608785446e+01dB,-1.50343382837022e+02°)
1.88799134909616e+03	(-1.39541552919178e+01dB,-1.50472847982175e+02°)
1.89234361864485e+03	(-1.40219851801543e+01dB,-1.50601371996402e+02°)
1.89670592121102e+03	(-1.40896516090002e+01dB,-1.50728965675158e+02°)
1.90107827992317e+03	(-1.41571556384894e+01dB,-1.50855639651970e+02°)
1.90546071796312e+03	(-1.42244983228877e+01dB,-1.50981404401334e+02°)
1.90985325856611e+03	(-1.42916807106405e+01dB,-1.51106270241554e+02°)
1.91425592502095e+03	(-1.43587038443251e+01dB,-1.51230247337523e+02°)
1.91866874067016e+03	(-1.44255687606077e+01dB,-1.51353345703453e+02°)
1.92309172891003e+03	(-1.44922764902033e+01dB,-1.51475575205543e+02°)
1.92752491319080e+03	(-1.45588280578405e+01dB,-1.51596945564604e+02°)
1.93196831701679e+03	(-1.46252244822293e+01dB,-1.51717466358622e+02°)
1.93642196394647e+03	(-1.46914667760326e+01dB,-1.51837147025278e+02°)
1.94088587759264e+03	(-1.47575559458409e+01dB,-1.51955996864417e+02°)
1.94536008162253e+03	(-1.48234929921504e+01dB,-1.52074025040460e+02°)
1.94984459975791e+03	(-1.48892789093437e+01dB,-1.52191240584783e+02°)
1.95433945577526e+03	(-1.49549146856741e+01dB,-1.52307652398035e+02°)
1.95884467350585e+03	(-1.50204013032523e+01dB,-1.52423269252418e+02°)
1.96336027683591e+03	(-1.50857397380352e+01dB,-1.52538099793920e+02°)
1.96788628970671e+03	(-1.51509309598185e+01dB,-1.52652152544506e+02°)
1.97242273611472e+03	(-1.52159759322305e+01dB,-1.52765435904264e+02°)
1.97696964011172e+03	(-1.52808756127289e+01dB,-1.52877958153508e+02°)
1.98152702580496e+03	(-1.53456309525996e+01dB,-1.52989727454843e+02°)
1.98609491735723e+03	(-1.54102428969575e+01dB,-1.53100751855187e+02°)
1.99067333898705e+03	(-1.54747123847497e+01dB,-1.53211039287754e+02°)
1.99526231496874e+03	(-1.55390403487596e+01dB,-1.53320597574003e+02°)
1.99986186963260e+03	(-1.56032277156147e+01dB,-1.53429434425537e+02°)
2.00447202736502e+03	(-1.56672754057938e+01dB,-1.53537557445982e+02°)
2.00909281260859e+03	(-1.57311843336376e+01dB,-1.53644974132813e+02°)
2.01372424986225e+03	(-1.57949554073603e+01dB,-1.53751691879158e+02°)
2.01836636368142e+03	(-1.58585895290622e+01dB,-1.53857717975559e+02°)
2.02301917867813e+03	(-1.59220875947449e+01dB,-1.53963059611698e+02°)
2.02768271952114e+03	(-1.59854504943263e+01dB,-1.54067723878100e+02°)
2.03235701093608e+03	(-1.60486791116585e+01dB,-1.54171717767793e+02°)
2.03704207770558e+03	(-1.61117743245453e+01dB,-1.54275048177935e+02°)
2.04173794466939e+03	(-1.61747370047625e+01dB,-1.54377721911424e+02°)
2.04644463672453e+03	(-1.62375680180776e+01dB,-1.54479745678459e+02°)
2.05116217882542e+03	(-1.63002682242721e+01dB,-1.54581126098082e+02°)
2.05589059598400e+03	(-1.63628384771635e+01dB,-1.54681869699691e+02°)
2.06062991326986e+03	(-1.64252796246291e+01dB,-1.54781982924519e+02°)
2.06538015581038e+03	(-1.64875925086304e+01dB,-1.54881472127087e+02°)
2.07014134879090e+03	(-1.65497779652379e+01dB,-1.54980343576631e+02°)
2.07491351745476e+03	(-1.66118368246572e+01dB,-1.55078603458500e+02°)
2.07969668710355e+03	(-1.66737699112561e+01dB,-1.55176257875531e+02°)
2.08449088309714e+03	(-1.67355780435912e+01dB,-1.55273312849389e+02°)
2.08929613085389e+03	(-1.67972620344364e+01dB,-1.55369774321897e+02°)
2.09411245585074e+03	(-1.68588226908115e+01dB,-1.55465648156326e+02°)
2.09893988362338e+03	(-1.69202608140112e+01dB,-1.55560940138668e+02°)
2.10377843976633e+03	(-1.69815771996350e+01dB,-1.55655655978887e+02°)
2.10862814993314e+03	(-1.70427726376170e+01dB,-1.55749801312142e+02°)
2.11348903983650e+03	(-1.71038479122572e+01dB,-1.55843381699989e+02°)
2.11836113524835e+03	(-1.71648038022520e+01dB,-1.55936402631561e+02°)
2.12324446200007e+03	(-1.72256410807262e+01dB,-1.56028869524727e+02°)
2.12813904598256e+03	(-1.72863605152644e+01dB,-1.56120787727228e+02°)
2.13304491314642e+03	(-1.73469628679435e+01dB,-1.56212162517791e+02°)
2.13796208950208e+03	(-1.74074488953653e+01dB,-1.56302999107226e+02°)
2.14289060111991e+03	(-1.74678193486889e+01dB,-1.56393302639500e+02°)
2.14783047413038e+03	(-1.75280749736644e+01dB,-1.56483078192793e+02°)
2.15278173472422e+03	(-1.75882165106655e+01dB,-1.56572330780530e+02°)
2.15774440915251e+03	(-1.76482446947237e+01dB,-1.56661065352405e+02°)
2.16271852372687e+03	(-1.77081602555616e+01dB,-1.56749286795370e+02°)
2.16770410481954e+03	(-1.77679639176270e+01dB,-1.56836999934625e+02°)
2.17270117886359e+03	(-1.78276564001267e+01dB,-1.56924209534571e+02°)
2.17770977235300e+03	(-1.78872384170612e+01dB,-1.57010920299761e+02°)
2.18272991184285e+03	(-1.79467106772586e+01dB,-1.57097136875828e+02°)
2.18776162394940e+03	(-1.80060738844089e+01dB,-1.57182863850389e+02°)
2.19280493535029e+03	(-1.80653287370990e+01dB,-1.57268105753949e+02°)
2.19785987278467e+03	(-1.81244759288469e+01dB,-1.57352867060775e+02°)
2.20292646305330e+03	(-1.81835161481363e+01dB,-1.57437152189755e+02°)
2.20800473301874e+03	(-1.82424500784515e+01dB,-1.57520965505255e+02°)
2.21309470960548e+03	(-1.83012783983118e+01dB,-1.57604311317941e+02°)
2.21819641980006e+03	(-1.83600017813062e+01dB,-1.57687193885603e+02°)
2.22330989065124e+03	(-1.84186208961285e+01dB,-1.57769617413957e+02°)
2.22843514927014e+03	(-1.84771364066115e+01dB,-1.57851586057432e+02°)
2.23357222283037e+03	(-1.85355489717617e+01dB,-1.57933103919943e+02°)
2.23872113856818e+03	(-1.85938592457942e+01dB,-1.58014175055660e+02°)
2.24388192378260e+03	(-1.86520678781668e+01dB,-1.58094803469745e+02°)
2.24905460583562e+03	(-1.87101755136152e+01dB,-1.58174993119095e+02°)
2.25423921215227e+03	(-1.87681827921867e+01dB,-1.58254747913060e+02°)
2.25943577022081e+03	(-1.88260903492748e+01dB,-1.58334071714151e+02°)
2.26464430759290e+03	(-1.88838988156539e+01dB,-1.58412968338741e+02°)
2.26986485188366e+03	(-1.89416088175128e+01dB,-1.58491441557745e+02°)
2.27509743077191e+03	(-1.89992209764892e+01dB,-1.58569495097294e+02°)
2.28034207200025e+03	(-1.90567359097037e+01dB,-1.58647132639399e+02°)
2.28559880337526e+03	(-1.91141542297934e+01dB,-1.58724357822597e+02°)
2.29086765276761e+03	(-1.91714765449461e+01dB,-1.58801174242590e+02°)
2.29614864811220e+03	(-1.92287034589332e+01dB,-1.58877585452873e+02°)
2.30144181740834e+03	(-1.92858355711438e+01dB,-1.58953594965353e+02°)
2.30674718871990e+03	(-1.93428734766179e+01dB,-1.59029206250951e+02°)
2.31206479017543e+03	(-1.93998177660794e+01dB,-1.59104422740198e+02°)
2.31739464996831e+03	(-1.94566690259694e+01dB,-1.59179247823827e+02°)
2.32273679635694e+03	(-1.95134278384789e+01dB,-1.59253684853338e+02°)
2.32809125766484e+03	(-1.95700947815817e+01dB,-1.59327737141575e+02°)
2.33345806228083e+03	(-1.96266704290668e+01dB,-1.59401407963273e+02°)
2.33883723865918e+03	(-1.96831553505711e+01dB,-1.59474700555611e+02°)
2.34422881531975e+03	(-1.97395501116112e+01dB,-1.59547618118746e+02°)
2.34963282084814e+03	(-1.97958552736159e+01dB,-1.59620163816346e+02°)
2.35504928389584e+03	(-1.98520713939578e+01dB,-1.59692340776104e+02°)
2.36047823318040e+03	(-1.99081990259852e+01dB,-1.59764152090254e+02°)
2.36591969748558e+03	(-1.99642387190536e+01dB,-1.59835600816070e+02°)
2.37137370566148e+03	(-2.00201910185570e+01dB,-1.59906689976364e+02°)
2.37684028662470e+03	(-2.00760564659589e+01dB,-1.59977422559967e+02°)
2.38231946935851e+03	(-2.01318355988236e+01dB,-1.60047801522212e+02°)
2.38781128291300e+03	(-2.01875289508467e+01dB,-1.60117829785401e+02°)
2.39331575640521e+03	(-2.02431370518859e+01dB,-1.60187510239268e+02°)
2.39883291901931e+03	(-2.02986604279912e+01dB,-1.60256845741434e+02°)
2.40436280000676e+03	(-2.03540996014352e+01dB,-1.60325839117854e+02°)
2.40990542868642e+03	(-2.04094550907432e+01dB,-1.60394493163256e+02°)
2.41546083444476e+03	(-2.04647274107225e+01dB,-1.60462810641574e+02°)
2.42102904673600e+03	(-2.05199170724928e+01dB,-1.60530794286376e+02°)
2.42661009508224e+03	(-2.05750245835148e+01dB,-1.60598446801279e+02°)
2.43220400907364e+03	(-2.06300504476201e+01dB,-1.60665770860364e+02°)
2.43781081836857e+03	(-2.06849951650394e+01dB,-1.60732769108579e+02°)
2.44343055269379e+03	(-2.07398592324322e+01dB,-1.60799444162140e+02°)
2.44906324184456e+03	(-2.07946431429144e+01dB,-1.60865798608919e+02°)
2.45470891568485e+03	(-2.08493473860875e+01dB,-1.60931835008837e+02°)
2.46036760414744e+03	(-2.09039724480664e+01dB,-1.60997555894236e+02°)
2.46603933723416e+03	(-2.09585188115072e+01dB,-1.61062963770260e+02°)
2.47172414501595e+03	(-2.10129869556353e+01dB,-1.61128061115214e+02°)
2.47742205763310e+03	(-2.10673773562728e+01dB,-1.61192850380937e+02°)
2.48313310529538e+03	(-2.11216904858657e+01dB,-1.61257333993149e+02°)
2.48885731828220e+03	(-2.11759268135115e+01dB,-1.61321514351804e+02°)
2.49459472694277e+03	(-2.12300868049854e+01dB,-1.61385393831437e+02°)
2.50034536169624e+03	(-2.12841709227677e+01dB,-1.61448974781501e+02°)
2.50610925303193e+03	(-2.13381796260700e+01dB,-1.61512259526705e+02°)
2.51188643150939e+03	(-2.13921133708615e+01dB,-1.61575250367338e+02°)
2.51767692775867e+03	(-2.14459726098952e+01dB,-1.61637949579594e+02°)
2.52348077248038e+03	(-2.14997577927338e+01dB,-1.61700359415894e+02°)
2.52929799644595e+03	(-2.15534693657753e+01dB,-1.61762482105196e+02°)
2.53512863049772e+03	(-2.16071077722787e+01dB,-1.61824319853307e+02°)
2.54097270554911e+03	(-2.16606734523891e+01dB,-1.61885874843183e+02°)
2.54683025258485e+03	(-2.17141668431628e+01dB,-1.61947149235233e+02°)
2.55270130266105e+03	(-2.17675883785924e+01dB,-1.62008145167610e+02°)
2.55858588690545e+03	(-2.18209384896311e+01dB,-1.62068864756503e+02°)
2.56448403651752e+03	(-2.18742176042176e+01dB,-1.62129310096424e+02°)
2.57039578276867e+03	(-2.19274261473002e+01dB,-1.62189483260484e+02°)
2.57632115700238e+03	(-2.19805645408608e+01dB,-1.62249386300678e+02°)
2.58226019063440e+03	(-2.20336332039390e+01dB,-1.62309021248152e+02°)
2.58821291515290e+03	(-2.20866325526556e+01dB,-1.62368390113472e+02°)
2.59417936211862e+03	(-2.21395630002362e+01dB,-1.62427494886893e+02°)
2.60015956316507e+03	(-2.21924249570345e+01dB,-1.62486337538613e+02°)
2.60615354999870e+03	(-2.22452188305555e+01dB,-1.62544920019036e+02°)
2.61216135439901e+03	(-2.22979450254781e+01dB,-1.62603244259019e+02°)
2.61818300821879e+03	(-2.23506039436783e+01dB,-1.62661312170127e+02°)
2.62421854338424e+03	(-2.24031959842513e+01dB,-1.62719125644874e+02°)
2.63026799189518e+03	(-2.24557215435341e+01dB,-1.62776686556963e+02°)
2.63633138582518e+03	(-2.25081810151276e+01dB,-1.62833996761531e+02°)
2.64240875732175e+03	(-2.25605747899184e+01dB,-1.62891058095375e+02°)
2.64850013860650e+03	(-2.26129032561010e+01dB,-1.62947872377189e+02°)
2.65460556197534e+03	(-2.26651667991988e+01dB,-1.63004441407788e+02°)
2.66072505979861e+03	(-2.27173658020862e+01dB,-1.63060766970336e+02°)
2.66685866452128e+03	(-2.27695006450092e+01dB,-1.63116850830561e+02°)
